Clock_rate=1400 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  245.3     3433.9  Chosen kgemm
  191.5     2681.3  Generated kgemm
  140.3     1963.6  kgemmNT
  171.0     2393.7  kgemmTN
   34.6      483.8  kgemvN
   50.7      709.7  kgemvT
   30.5      426.4  kger
   40.6      568.4  N=1600 GEMM
