Clock_rate=1400 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  366.1     5125.0  Chosen kgemm
  200.0     2799.6  Generated kgemm
  190.6     2668.8  kgemmNT
  169.0     2366.6  kgemmTN
   76.7     1074.2  kgemvN
   65.1      911.7  kgemvT
   49.2      688.2  kger
   66.7      934.1  N=1600 GEMM
