Clock_rate=2593 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  325.9     8450.5  Chosen kgemm
   94.4     2447.3  Generated kgemm
   64.1     1662.0  kgemmNT
   92.3     2392.1  kgemmTN
   44.0     1139.7  kgemvN
   48.2     1249.2  kgemvT
   22.4      581.5  kger
  262.2     6798.7  N=1600 GEMM
