Clock_rate=900 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  365.7     3291.0  Chosen kgemm
  344.3     3098.6  Generated kgemm
  315.4     2838.9  kgemmNT
  333.3     2999.6  kgemmTN
   24.8      223.6  kgemvN
   40.8      366.8  kgemvT
   25.7      231.2  kger
  249.0     2241.1  N=1600 GEMM
