Clock_rate=900 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  362.7     3264.6  Chosen kgemm
  334.2     3007.6  Generated kgemm
  285.7     2571.7  kgemmNT
  317.8     2860.2  kgemmTN
   27.3      245.4  kgemvN
   37.6      338.8  kgemvT
   20.9      188.1  kger
  348.6     3137.1  N=1600 GEMM
