Clock_rate=2800 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  171.7     4807.1  Chosen kgemm
   92.3     2583.6  Generated kgemm
   75.7     2118.8  kgemmNT
   81.7     2286.6  kgemmTN
   34.9      977.2  kgemvN
   34.8      974.3  kgemvT
   17.7      494.7  kger
  163.9     4589.6  N=1600 GEMM
