Clock_rate=2800 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  307.8     8617.4  Chosen kgemm
   93.3     2612.1  Generated kgemm
   90.8     2543.1  kgemmNT
   94.5     2645.4  kgemmTN
   55.5     1554.0  kgemvN
   57.3     1603.6  kgemvT
   34.8      975.1  kger
  295.5     8274.4  N=1600 GEMM
