Clock_rate=598 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  165.7      991.1  Chosen kgemm
  140.9      842.6  Generated kgemm
  112.2      671.1  kgemmNT
  119.1      712.1  kgemmTN
   46.3      276.8  kgemvN
   44.7      267.2  kgemvT
   27.8      166.5  kger
  159.8      955.9  N=1600 GEMM
