Clock_rate=2493 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  325.1     8104.4  Chosen kgemm
  161.7     4030.4  Generated kgemm
  151.2     3769.9  kgemmNT
  149.7     3732.0  kgemmTN
   56.5     1409.3  kgemvN
   60.5     1507.8  kgemvT
   45.5     1133.3  kger
  312.3     7786.4  N=1600 GEMM
