Clock_rate=2493 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  564.7    14078.1  Chosen kgemm
  156.5     3901.7  Generated kgemm
  133.0     3315.4  kgemmNT
  152.6     3804.7  kgemmTN
  106.8     2662.0  kgemvN
  108.0     2693.4  kgemvT
   88.6     2208.9  kger
  554.6    13826.2  N=1600 GEMM
