Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  127.1     6700.3  Chosen kgemm
   93.6     4932.6  Generated kgemm
   64.0     3375.9  kgemmNT
   81.6     4303.4  kgemmTN
   21.9     1154.0  kgemvN
   21.7     1145.1  kgemvT
   13.3      700.2  kger
  322.6     6452.6  N=1600 GEMM
