Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  187.7     9898.7  Chosen kgemm
  101.5     5351.6  Generated kgemm
   79.0     4166.9  kgemmNT
   95.9     5054.6  kgemmTN
   39.5     2081.9  kgemvN
   36.1     1904.3  kgemvT
   26.0     1371.4  kger
  596.0    11919.1  N=1600 GEMM
