Clock_rate=2672 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  663.4    17726.9  Chosen kgemm
  183.8     4910.8  Generated kgemm
  160.7     4293.6  kgemmNT
  184.3     4925.6  kgemmTN
  353.1     9433.7  kgemvN
  372.1     9941.3  kgemvT
  267.2     7139.4  kger
  691.1    18467.5  N=1600 GEMM
