Clock_rate=2400 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  174.7     4192.0  Chosen kgemm
   87.8     2107.7  Generated kgemm
   77.0     1847.2  kgemmNT
   88.3     2118.8  kgemmTN
  165.1     3962.5  kgemvN
  165.4     3970.6  kgemvT
  128.8     3090.5  kger
  335.3     8047.7  N=1600 GEMM
