Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  756.0     5272.5  Chosen kgemm
  756.0     5272.5  Generated kgemm
  617.8     4308.4  kgemmNT
  735.6     5130.1  kgemmTN
  223.8     1560.8  kgemvN
  237.5     1656.4  kgemvT
  169.5     1181.7  kger
  307.3     5070.8  N=1600 GEMM
