Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  741.8     5172.9  Chosen kgemm
  741.8     5172.9  Generated kgemm
  699.7     4879.8  kgemmNT
  715.3     4988.6  kgemmTN
  254.2     1772.8  kgemvN
  302.8     2111.9  kgemvT
  248.8     1735.0  kger
  309.9     5113.6  N=1600 GEMM
