Clock_rate=1608 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   81.2     1305.7  Chosen kgemm
   68.5     1101.3  Generated kgemm
   59.6      959.1  kgemmNT
   60.9      979.0  kgemmTN
   23.1      371.9  kgemvN
   22.9      369.0  kgemvT
   10.5      168.9  kger
   79.2     1273.1  N=1600 GEMM
