Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  151.6     3567.4  Chosen kgemm
  144.7     3404.3  Generated kgemm
  119.1     2802.8  kgemmNT
  129.1     3039.4  kgemmTN
   60.5     1425.0  kgemvN
   47.5     1117.1  kgemvT
   53.9     1267.4  kger
  353.9     3539.5  N=1600 GEMM
