Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  244.5     5814.5  Chosen kgemm
  156.2     3714.8  Generated kgemm
  152.0     3614.4  kgemmNT
  148.0     3519.3  kgemmTN
   50.5     1200.3  kgemvN
   50.5     1200.3  kgemvT
   50.5     1200.2  kger
  561.1     5611.0  N=1600 GEMM
