Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  694.4    22858.1  Chosen kgemm
  200.1     6587.9  Generated kgemm
  158.9     5229.7  kgemmNT
  198.2     6526.0  kgemmTN
  166.8     5492.4  kgemvN
  176.5     5811.1  kgemvT
  168.0     5531.6  kger
  680.9    22416.1  N=1600 GEMM
