Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  197.2     6490.3  Chosen kgemm
  197.2     6490.3  Generated kgemm
  179.4     5907.2  kgemmNT
  196.7     6474.0  kgemmTN
  101.0     3323.7  kgemvN
  103.4     3405.0  kgemvT
   67.6     2226.4  kger
  195.4     6432.3  N=1600 GEMM
