Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  196.9     6480.6  Chosen kgemm
  196.9     6480.6  Generated kgemm
  179.0     5893.1  kgemmNT
  191.0     6288.4  kgemmTN
  156.9     5166.8  kgemvN
  158.2     5207.0  kgemvT
  136.8     4502.9  kger
  195.9     6448.3  N=1600 GEMM
