Clock_rate=4007 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
 2082.3    83436.3  Chosen kgemm
  359.6    14408.7  Generated kgemm
  362.1    14510.1  kgemmNT
  367.1    14708.6  kgemmTN
  375.7    15055.1  kgemvN
  378.4    15162.7  kgemvT
  226.8     9086.1  kger
 1945.7    77964.4  N=1600 GEMM
