Clock_rate=4007 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
 1744.6    69905.1  Chosen kgemm
  366.3    14679.6  Generated kgemm
  366.0    14666.2  kgemmNT
  369.5    14806.7  kgemmTN
  631.1    25287.7  kgemvN
  634.2    25411.2  kgemvT
  400.6    16050.5  kger
 1970.3    78951.3  N=1600 GEMM
