Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  100.4     2148.6  Chosen kgemm
   16.6      356.0  Generated kgemm
   56.2     1203.5  kgemmNT
   61.8     1322.5  kgemmTN
   85.4     1826.7  kgemvN
   86.0     1841.4  kgemvT
   43.0      920.0  kger
  253.5     2788.8  N=1600 GEMM
