Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  127.8     2735.7  Chosen kgemm
   16.8      359.3  Generated kgemm
   63.9     1367.8  kgemmNT
   66.2     1416.1  kgemmTN
   43.0      920.2  kgemvN
   43.0      920.2  kgemvT
   43.0      920.2  kger
  249.1     2739.8  N=1600 GEMM
