Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
    0.7     1841.4  Chosen kgemm
    0.5     1342.2  Generated kgemm
    0.5     1255.4  kgemmNT
    0.5     1240.1  kgemmTN
    0.2      528.7  kgemvN
    0.3      738.1  kgemvT
    0.1      338.6  kger
  167.9     1786.7  N=1600 GEMM
