Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   99.4     1789.1  Chosen kgemm
   74.5     1340.5  Generated kgemm
   65.6     1180.3  kgemmNT
   64.1     1154.6  kgemmTN
   15.2      273.6  kgemvN
   17.2      310.4  kgemvT
    5.5       99.5  kger
  152.5     1622.2  N=1600 GEMM
