Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  391.4    12884.9  Chosen kgemm
  196.4     6465.7  Generated kgemm
  193.1     6357.2  kgemmNT
  185.5     6107.2  kgemmTN
   98.1     3229.5  kgemvN
  104.1     3425.7  kgemvT
   70.3     2314.1  kger
  381.3    12553.8  N=1600 GEMM
