Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  774.7    25503.2  Chosen kgemm
  198.8     6543.9  Generated kgemm
  196.4     6463.9  kgemmNT
  188.3     6198.9  kgemmTN
  155.0     5102.7  kgemvN
  154.6     5089.1  kgemvT
  138.4     4555.0  kger
  744.8    24518.0  N=1600 GEMM
