Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  390.1    12841.8  Chosen kgemm
  195.4     6431.7  Generated kgemm
  188.7     6211.0  kgemmNT
  182.7     6015.6  kgemmTN
  170.1     5598.6  kgemvN
  170.2     5602.0  kgemvT
  140.9     4639.5  kger
  380.4    12521.3  N=1600 GEMM
