Clock_rate=3120 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  502.1    15666.1  Chosen kgemm
  233.2     7274.6  Generated kgemm
  210.7     6574.3  kgemmNT
  198.4     6191.1  kgemmTN
   79.4     2478.5  kgemvN
  109.4     3411.8  kgemvT
   78.5     2449.0  kger
  485.4    15143.2  N=1600 GEMM
