Clock_rate=3120 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  472.5    14742.2  Chosen kgemm
  233.1     7272.3  Generated kgemm
  217.0     6769.1  kgemmNT
  202.5     6318.4  kgemmTN
  131.4     4098.5  kgemvN
  150.5     4694.2  kgemvT
  137.0     4274.8  kger
  461.4    14394.8  N=1600 GEMM
