Clock_rate=3120 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  280.1     8740.0  Chosen kgemm
  208.1     6493.3  Generated kgemm
  195.3     6093.0  kgemmNT
  187.2     5840.7  kgemmTN
   57.5     1795.3  kgemvN
   77.4     2414.6  kgemvT
   44.7     1395.4  kger
  264.7     8258.2  N=1600 GEMM
