Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  244.5     4631.4  Chosen kgemm
  160.7     3043.5  Generated kgemm
  127.8     2421.1  kgemmNT
  119.7     2266.6  kgemmTN
   63.4     1200.3  kgemvN
   63.4     1200.3  kgemvT
   63.4     1200.2  kger
  205.5     1746.7  N=1600 GEMM
