Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  114.1      770.1  Chosen kgemm
  113.4      765.6  Generated kgemm
  111.6      753.5  kgemmNT
  113.8      767.9  kgemmTN
   58.8      396.7  kgemvN
   57.9      390.6  kgemvT
   23.3      157.2  kger
  188.7      754.6  N=1600 GEMM
