Clock_rate=2400 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  583.4    14002.6  Chosen kgemm
  152.6     3661.6  Generated kgemm
  127.3     3056.2  kgemmNT
  150.6     3613.9  kgemmTN
  273.3     6558.2  kgemvN
  134.8     3235.0  kgemvT
  245.3     5887.9  kger
  567.7    13623.8  N=1600 GEMM
