Clock_rate=2400 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  613.8    14730.8  Chosen kgemm
  152.9     3670.2  Generated kgemm
  129.4     3105.9  kgemmNT
  152.3     3654.7  kgemmTN
  121.8     2923.7  kgemvN
  104.2     2499.9  kgemvT
  115.8     2778.9  kger
  591.9    14206.0  N=1600 GEMM
