Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   39.7      631.9  Chosen kgemm
   39.7      631.9  Generated kgemm
   39.3      625.6  kgemmNT
   43.0      683.9  kgemmTN
    7.2      114.2  kgemvN
   10.6      169.3  kgemvT
    5.8       92.4  kger
   69.2      691.7  N=1600 GEMM
