Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   95.8     1438.8  Chosen kgemm
   77.7     1167.3  Generated kgemm
   66.3      996.5  kgemmNT
   66.2      994.3  kgemmTN
   33.7      506.3  kgemvN
   37.5      563.6  kgemvT
   28.4      426.1  kger
  141.6     1415.7  N=1600 GEMM
