Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   99.8     1499.0  Chosen kgemm
   75.3     1131.7  Generated kgemm
   67.7     1016.5  kgemmNT
   69.2     1039.4  kgemmTN
   21.1      317.4  kgemvN
   22.1      332.4  kgemvT
   10.3      154.9  kger
  140.5     1404.8  N=1600 GEMM
