Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   36.0      573.0  Chosen kgemm
   36.0      573.0  Generated kgemm
   39.4      627.4  kgemmNT
   37.3      592.9  kgemmTN
   12.4      197.8  kgemvN
   13.6      215.7  kgemvT
   11.4      181.8  kger
   69.0      689.5  N=1600 GEMM
