Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  154.1    12344.9  Chosen kgemm
   68.1     5454.1  Generated kgemm
   42.5     3407.6  kgemmNT
   65.0     5206.6  kgemmTN
   14.2     1136.8  kgemvN
   13.9     1115.6  kgemvT
    8.8      701.5  kger
  556.3    11125.8  N=1600 GEMM
