Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   81.9     6560.4  Chosen kgemm
   53.9     4317.9  Generated kgemm
   46.7     3745.8  kgemmNT
   53.8     4312.9  kgemmTN
    7.5      604.3  kgemvN
    7.6      610.2  kgemvT
    4.5      360.2  kger
  302.8     6055.0  N=1600 GEMM
