Clock_rate=2900 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  348.9    10117.9  Chosen kgemm
  180.8     5243.5  Generated kgemm
  145.4     4217.5  kgemmNT
  169.1     4905.3  kgemmTN
   62.7     1818.6  kgemvN
   67.1     1944.9  kgemvT
   54.0     1564.6  kger
  348.3    10100.0  N=1600 GEMM
