Clock_rate=2900 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  669.9    19428.2  Chosen kgemm
  192.6     5584.9  Generated kgemm
  167.5     4858.3  kgemmNT
  183.7     5326.6  kgemmTN
  254.7     7385.4  kgemvN
  255.3     7403.8  kgemvT
  203.1     5889.3  kger
  726.0    21053.0  N=1600 GEMM
