Clock_rate=2900 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  696.3    20193.0  Chosen kgemm
  187.0     5424.3  Generated kgemm
  165.9     4811.6  kgemmNT
  182.9     5305.3  kgemmTN
  136.1     3945.7  kgemvN
  135.2     3921.1  kgemvT
  109.1     3164.1  kger
  698.1    20245.6  N=1600 GEMM
