Clock_rate=2394 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  369.1     8836.7  Chosen kgemm
  173.7     4158.0  Generated kgemm
  164.0     3925.9  kgemmNT
  174.1     4168.3  kgemmTN
   43.8     1048.9  kgemvN
   48.7     1165.7  kgemvT
   20.4      489.5  kger
  351.2     8408.8  N=1600 GEMM
