Clock_rate=2394 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  646.0    15464.5  Chosen kgemm
  185.1     4430.6  Generated kgemm
  172.7     4133.9  kgemmNT
  185.8     4447.1  kgemmTN
   74.5     1782.7  kgemvN
   70.6     1690.0  kgemvT
   39.5      946.6  kger
  603.3    14442.4  N=1600 GEMM
