Clock_rate=2320 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  169.7     3937.5  Chosen kgemm
  141.6     3284.0  Generated kgemm
  122.4     2840.7  kgemmNT
  131.4     3047.6  kgemmTN
   70.2     1629.5  kgemvN
   72.3     1677.0  kgemvT
   53.4     1238.9  kger
  167.7     3891.2  N=1600 GEMM
