Clock_rate=2320 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  179.0     4151.7  Chosen kgemm
  128.1     2970.9  Generated kgemm
  131.8     3057.0  kgemmNT
  134.3     3116.9  kgemmTN
  102.1     2369.4  kgemvN
  107.1     2485.4  kgemvT
   87.7     2034.5  kger
  179.1     4154.3  N=1600 GEMM
