Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   61.1     2309.0  Chosen kgemm
   61.1     2309.0  Generated kgemm
   52.1     1966.9  kgemmNT
   53.6     2023.1  kgemmTN
   16.2      613.5  kgemvN
   24.4      920.2  kgemvT
   12.2      460.1  kger
  177.9     2490.0  N=1600 GEMM
