Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   93.0     3511.2  Chosen kgemm
   93.0     3511.2  Generated kgemm
   76.0     2870.6  kgemmNT
   88.6     3345.3  kgemmTN
   31.8     1200.3  kgemvN
   31.8     1200.3  kgemvT
   21.2      800.1  kger
  258.9     3624.8  N=1600 GEMM
