Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   94.5     3570.2  Chosen kgemm
   94.5     3570.2  Generated kgemm
   77.1     2909.9  kgemmNT
   89.3     3371.8  kgemmTN
   48.7     1840.7  kgemvN
   48.7     1840.7  kgemvT
   39.0     1472.1  kger
  260.2     3642.9  N=1600 GEMM
