Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  559.4    18415.9  Chosen kgemm
  188.0     6188.9  Generated kgemm
  188.2     6194.6  kgemmNT
  189.9     6252.5  kgemmTN
  158.0     5200.1  kgemvN
  160.7     5291.0  kgemvT
  134.9     4441.5  kger
  572.2    18837.6  N=1600 GEMM
