Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  634.6    20889.5  Chosen kgemm
  184.1     6061.5  Generated kgemm
  183.3     6035.8  kgemmNT
  188.0     6189.4  kgemmTN
  104.7     3445.4  kgemvN
  107.0     3522.5  kgemvT
   67.2     2211.4  kger
  579.6    19080.9  N=1600 GEMM
