Clock_rate=3292 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
 1029.3    33883.9  Chosen kgemm
  192.0     6321.6  Generated kgemm
  190.0     6254.6  kgemmNT
  191.2     6293.8  kgemmTN
  176.7     5818.0  kgemvN
  183.8     6049.3  kgemvT
  177.5     5844.3  kger
 1094.3    36024.7  N=1600 GEMM
