Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  133.9     2388.4  Chosen kgemm
   82.7     1475.2  Generated kgemm
   75.0     1337.4  kgemmNT
   79.2     1412.8  kgemmTN
   11.5      204.6  kgemvN
   14.8      263.1  kgemvT
   10.3      184.0  kger
  244.0     2683.7  N=1600 GEMM
