Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
   88.6      705.7  Chosen kgemm
   73.8      588.1  Generated kgemm
   63.7      507.3  kgemmNT
   69.2      551.6  kgemmTN
   10.7       85.4  kgemvN
   24.4      194.8  kgemvT
    8.2       65.4  kger
  125.0      666.3  N=1600 GEMM
