Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  236.7     1886.0  Chosen kgemm
   87.1      694.0  Generated kgemm
   81.9      652.6  kgemmNT
   86.4      688.4  kgemmTN
   14.8      118.3  kgemvN
   34.7      276.7  kgemvT
   12.6      100.4  kger
  251.5     1340.5  N=1600 GEMM
