Clock_rate=0 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  234.9     1871.7  Chosen kgemm
   85.0      677.3  Generated kgemm
   78.8      627.5  kgemmNT
   82.5      656.9  kgemmTN
   28.9      230.5  kgemvN
   37.6      299.2  kgemvT
   37.4      298.0  kger
  326.2     1738.4  N=1400 GEMM
