Clock_rate=3000 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  857.1    25712.8  Chosen kgemm
  318.7     9561.9  Generated kgemm
  211.4     6342.1  kgemmNT
  296.4     8890.9  kgemmTN
  213.7     6411.0  kgemvN
  224.9     6747.1  kgemvT
  159.6     4788.4  kger
  957.8    28734.3  N=1600 GEMM
