Clock_rate=3000 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
 1069.7    32092.2  Chosen kgemm
  344.3    10330.3  Generated kgemm
  323.6     9708.9  kgemmNT
  348.1    10441.7  kgemmTN
  117.2     3516.5  kgemvN
  121.3     3638.9  kgemvT
   85.7     2571.4  kger
  752.0    22560.4  N=1600 GEMM
