Clock_rate=2200 Mhz
% clock      MFLOP  ROUTINE/PROBLEM
=======  =========  ===============
  335.5     7381.1  Chosen kgemm
  175.4     3858.9  Generated kgemm
  142.0     3123.2  kgemmNT
  143.0     3145.1  kgemmTN
   61.4     1350.2  kgemvN
   73.6     1620.2  kgemvT
   43.6      959.0  kger
  327.1     7196.5  N=1600 GEMM
